ID,pred
25447,0.13855556
25448,0.07711451
25449,0.085580975
25450,0.0673565
25451,0.081553735
25452,0.09211286
25453,0.064743355
25454,0.61548764
25455,0.06901427
25456,0.06561195
25457,0.7051866
25458,0.6484687
25459,0.115876466
25460,0.10081138
25461,0.059530623
25462,0.06362954
25463,0.31605512
25464,0.061018795
25465,0.059308838
25466,0.24648465
25467,0.08352799
25468,0.074042305
25469,0.059465628
25470,0.06256676
25471,0.06595004
25472,0.060588326
25473,0.08862283
25474,0.060075168
25475,0.10263285
25476,0.061885264
25477,0.06566522
25478,0.5836114
25479,0.06326691
25480,0.06301643
25481,0.11159055
25482,0.06732537
25483,0.05934829
25484,0.12798794
25485,0.27148134
25486,0.09182786
25487,0.059252977
25488,0.55556107
25489,0.330432
25490,0.70410466
25491,0.23714893
25492,0.062028565
25493,0.2486086
25494,0.5580701
25495,0.06949375
25496,0.065734625
25497,0.07642845
25498,0.06053309
25499,0.06647056
25500,0.061885264
25501,0.059879117
25502,0.18383782
25503,0.059843685
25504,0.060710546
25505,0.61514664
25506,0.073159456
25507,0.061157633
25508,0.060941044
25509,0.059843
25510,0.07624301
25511,0.17785332
25512,0.64612633
25513,0.0843489
25514,0.059530623
25515,0.46622452
25516,0.059843
25517,0.060588326
25518,0.37956747
25519,0.067239545
25520,0.28342414
25521,0.06115097
25522,0.061885264
25523,0.36266977
25524,0.059538048
25525,0.21944137
25526,0.5755331
25527,0.09117604
25528,0.05934829
25529,0.20983222
25530,0.059530623
25531,0.08006189
25532,0.09789759
25533,0.08295134
25534,0.1830592
25535,0.14374366
25536,0.20298417
25537,0.060710546
25538,0.08054934
25539,0.68797815
25540,0.54823714
25541,0.376232
25542,0.07357886
25543,0.07480756
25544,0.05963379
25545,0.060812432
25546,0.0699281
25547,0.060871564
25548,0.07986321
25549,0.059365854
25550,0.07173961
25551,0.16656236
25552,0.29691803
25553,0.05934829
25554,0.061000306
25555,0.09114639
25556,0.28926116
25557,0.063344486
25558,0.061157633
25559,0.059591576
25560,0.083815165
25561,0.26871645
25562,0.059538048
25563,0.06708844
25564,0.18978535
25565,0.059962746
25566,0.09902716
25567,0.075238585
25568,0.5773374
25569,0.08157756
25570,0.061157633
25571,0.65077794
25572,0.060516223
25573,0.059252977
25574,0.06824158
25575,0.063622
25576,0.06562808
25577,0.07711451
25578,0.06121084
25579,0.07056228
25580,0.060710546
25581,0.12971546
25582,0.08040496
25583,0.55963004
25584,0.05934829
25585,0.8373908
25586,0.067680314
25587,0.06579315
25588,0.15756613
25589,0.08178789
25590,0.0605263
25591,0.06071922
25592,0.08364529
25593,0.0605263
25594,0.118957475
25595,0.6899394
25596,0.5120775
25597,0.060941044
25598,0.11236789
25599,0.059843
25600,0.060812432
25601,0.060871564
25602,0.06684077
25603,0.071459115
25604,0.067977995
25605,0.26028633
25606,0.67836183
25607,0.075416
25608,0.06583158
25609,0.06592695
25610,0.07080307
25611,0.43159196
25612,0.16661963
25613,0.05934829
25614,0.7237864
25615,0.065784924
25616,0.06138817
25617,0.060588326
25618,0.5063324
25619,0.10866271
25620,0.10127403
25621,0.10787414
25622,0.07455158
25623,0.06478908
25624,0.22586717
25625,0.2659187
25626,0.060812432
25627,0.061885264
25628,0.07150134
25629,0.422895
25630,0.088621214
25631,0.7328858
25632,0.36139023
25633,0.1294842
25634,0.093195006
25635,0.060710546
25636,0.07991125
25637,0.065459654
25638,0.10513414
25639,0.06325603
25640,0.059365854
25641,0.06127728
25642,0.14276946
25643,0.059252977
25644,0.059649598
25645,0.25501093
25646,0.061225876
25647,0.068552576
25648,0.5845693
25649,0.7854095
25650,0.46798888
25651,0.068345115
25652,0.115184486
25653,0.54465866
25654,0.11185226
25655,0.060941044
25656,0.652272
25657,0.08053984
25658,0.061657004
25659,0.093247145
25660,0.060812432
25661,0.05934829
25662,0.08776811
25663,0.72455376
25664,0.07473852
25665,0.06329006
25666,0.32271844
25667,0.06340592
25668,0.085609384
25669,0.13283315
25670,0.2608849
25671,0.21155044
25672,0.061000306
25673,0.06214864
25674,0.059971526
25675,0.3946359
25676,0.05952354
25677,0.078241326
25678,0.059594408
25679,0.09316514
25680,0.08143486
25681,0.061948128
25682,0.074688345
25683,0.1011398
25684,0.09461931
25685,0.059365854
25686,0.25769225
25687,0.06325603
25688,0.06975259
25689,0.28867158
25690,0.06742
25691,0.06344138
25692,0.116369516
25693,0.06846177
25694,0.059900057
25695,0.059843
25696,0.06684077
25697,0.3076407
25698,0.113864325
25699,0.05934829
25700,0.0679339
25701,0.31827578
25702,0.09301735
25703,0.06016469
25704,0.06512361
25705,0.0822029
25706,0.52659494
25707,0.082710065
25708,0.121117614
25709,0.65372455
25710,0.068310566
25711,0.059922375
25712,0.06061175
25713,0.09871772
25714,0.38664523
25715,0.059843685
25716,0.13550428
25717,0.09851519
25718,0.06041481
25719,0.79079705
25720,0.06585972
25721,0.4598699
25722,0.5384371
25723,0.5382556
25724,0.059252977
25725,0.06887554
25726,0.075602435
25727,0.07003753
25728,0.09001318
25729,0.06340592
25730,0.07172995
25731,0.059530623
25732,0.06086122
25733,0.13543054
25734,0.060692046
25735,0.09541909
25736,0.118938655
25737,0.066874176
25738,0.5676262
25739,0.059526015
25740,0.110203415
25741,0.062092356
25742,0.08432026
25743,0.059365854
25744,0.073224634
25745,0.05952354
25746,0.061896056
25747,0.06388453
25748,0.7044733
25749,0.5205087
25750,0.059843
25751,0.06309812
25752,0.07645049
25753,0.076594636
25754,0.35293943
25755,0.072537675
25756,0.0739938
25757,0.22163889
25758,0.7519039
25759,0.12591201
25760,0.33629385
25761,0.094538465
25762,0.7851692
25763,0.061896056
25764,0.071668185
25765,0.060812432
25766,0.08815429
25767,0.47906443
25768,0.06200623
25769,0.3261058
25770,0.06522328
25771,0.6748279
25772,0.3076696
25773,0.05934829
25774,0.064314246
25775,0.13012083
25776,0.4039264
25777,0.05969023
25778,0.14639366
25779,0.4954165
25780,0.5628784
25781,0.059922375
25782,0.66672677
25783,0.062078536
25784,0.07104268
25785,0.51420224
25786,0.42657858
25787,0.05934829
25788,0.06319474
25789,0.091259904
25790,0.09510651
25791,0.06485944
25792,0.13041879
25793,0.07630717
25794,0.060871564
25795,0.8438569
25796,0.07701329
25797,0.061524265
25798,0.06925117
25799,0.61767364
25800,0.059843
25801,0.120244436
25802,0.059365854
25803,0.061010104
25804,0.09679759
25805,0.060941044
25806,0.059843685
25807,0.069849715
25808,0.106201746
25809,0.07930535
25810,0.059879117
25811,0.32850325
25812,0.264754
25813,0.07180824
25814,0.07595525
25815,0.07421675
25816,0.58778554
25817,0.09802754
25818,0.06709385
25819,0.06720158
25820,0.07713127
25821,0.07835791
25822,0.06128693
25823,0.6211596
25824,0.26004115
25825,0.06016469
25826,0.11933936
25827,0.05948232
25828,0.69138366
25829,0.8701037
25830,0.109447934
25831,0.6936065
25832,0.059365854
25833,0.16639283
25834,0.80085784
25835,0.06690912
25836,0.06041481
25837,0.07837384
25838,0.23456754
25839,0.6448536
25840,0.06641989
25841,0.82129484
25842,0.06560571
25843,0.12399472
25844,0.066817924
25845,0.33848816
25846,0.130826
25847,0.06061175
25848,0.06128693
25849,0.13506715
25850,0.06609584
25851,0.089006655
25852,0.08496171
25853,0.10866924
25854,0.059465628
25855,0.06850398
25856,0.065272294
25857,0.059365854
25858,0.059365854
25859,0.119088426
25860,0.06627116
25861,0.06225569
25862,0.19842751
25863,0.069478884
25864,0.061157633
25865,0.06975259
25866,0.08899292
25867,0.06788316
25868,0.061885264
25869,0.05934829
25870,0.08133976
25871,0.060713343
25872,0.06673487
25873,0.26843396
25874,0.32619712
25875,0.061010104
25876,0.060941044
25877,0.076821685
25878,0.061000306
25879,0.060941044
25880,0.10539404
25881,0.06288554
25882,0.060812432
25883,0.064743355
25884,0.09420278
25885,0.068282336
25886,0.19623978
25887,0.05934829
25888,0.07918664
25889,0.08521417
25890,0.060588326
25891,0.085824005
25892,0.077229
25893,0.061157633
25894,0.39422172
25895,0.15020765
25896,0.060871564
25897,0.16518141
25898,0.061010104
25899,0.07022228
25900,0.74826545
25901,0.5885085
25902,0.071929164
25903,0.05982499
25904,0.18839371
25905,0.22570466
25906,0.059308838
25907,0.059591576
25908,0.148677
25909,0.5930214
25910,0.059365854
25911,0.08312319
25912,0.20788395
25913,0.78335476
25914,0.49280542
25915,0.27659616
25916,0.059843
25917,0.07046542
25918,0.06301643
25919,0.15937537
25920,0.060789134
25921,0.060121268
25922,0.08054543
25923,0.44119596
25924,0.05934829
25925,0.22648865
25926,0.060871564
25927,0.061157633
25928,0.060812432
25929,0.797904
25930,0.059879117
25931,0.0686704
25932,0.05934829
25933,0.1426629
25934,0.060812432
25935,0.14376728
25936,0.06804458
25937,0.24384609
25938,0.06894752
25939,0.05934829
25940,0.06207827
25941,0.05952354
25942,0.103535905
25943,0.07022189
25944,0.20519176
25945,0.22661558
25946,0.39158472
25947,0.18410271
25948,0.09360863
25949,0.060075168
25950,0.116222225
25951,0.23717585
25952,0.60413057
25953,0.06498677
25954,0.059530623
25955,0.23061465
25956,0.06162111
25957,0.10657138
25958,0.061885264
25959,0.21548644
25960,0.31870764
25961,0.3118875
25962,0.12559223
25963,0.05969023
25964,0.06949213
25965,0.07636382
25966,0.060710546
25967,0.12722468
25968,0.08959251
25969,0.06417335
25970,0.06705357
25971,0.08437858
25972,0.060710546
25973,0.06071922
25974,0.06712302
25975,0.07757989
25976,0.7330264
25977,0.059365854
25978,0.21799147
25979,0.2342296
25980,0.06092041
25981,0.059465628
25982,0.41196015
25983,0.39058366
25984,0.43163407
25985,0.059365854
25986,0.24409716
25987,0.6315394
25988,0.8838519
25989,0.060628965
25990,0.06703341
25991,0.10830326
25992,0.05934829
25993,0.51858145
25994,0.06319474
25995,0.082795314
25996,0.11425685
25997,0.16880095
25998,0.3474444
25999,0.1264173
26000,0.28086686
26001,0.07721813
26002,0.060440406
26003,0.8387235
26004,0.05934829
26005,0.3233346
26006,0.37713626
26007,0.059252977
26008,0.54361147
26009,0.1698832
26010,0.27353004
26011,0.06410265
26012,0.06061175
26013,0.059843
26014,0.67700243
26015,0.059365854
26016,0.0663759
26017,0.060812432
26018,0.060789134
26019,0.8781791
26020,0.062688395
26021,0.6392836
26022,0.09386353
26023,0.08730934
26024,0.074624896
26025,0.10150029
26026,0.06447122
26027,0.0740089
26028,0.059252977
26029,0.08176815
26030,0.059530623
26031,0.48971063
26032,0.11085639
26033,0.075201586
26034,0.085420854
26035,0.18203393
26036,0.61551726
26037,0.06812941
26038,0.13744469
26039,0.059252977
26040,0.059530623
26041,0.6236305
26042,0.06562808
26043,0.08909262
26044,0.06398369
26045,0.061885264
26046,0.06708844
26047,0.060588326
26048,0.060871564
26049,0.099087074
26050,0.06192827
26051,0.18285318
26052,0.059843
26053,0.06424962
26054,0.059365854
26055,0.06543237
26056,0.07409756
26057,0.59368217
26058,0.06765928
26059,0.06537704
26060,0.7387208
26061,0.33225673
26062,0.061328568
26063,0.060871564
26064,0.09484195
26065,0.06444391
26066,0.10866337
26067,0.059879117
26068,0.097985715
26069,0.15438327
26070,0.2838664
26071,0.060516223
26072,0.065813266
26073,0.059530623
26074,0.13228805
26075,0.15785514
26076,0.07205814
26077,0.06691667
26078,0.05934829
26079,0.059594408
26080,0.8078232
26081,0.33305648
26082,0.07136514
26083,0.55723745
26084,0.05948232
26085,0.07358715
26086,0.26948047
26087,0.06260732
26088,0.06973313
26089,0.071830474
26090,0.0964203
26091,0.18007557
26092,0.061000306
26093,0.060075168
26094,0.20311704
26095,0.12645984
26096,0.08931732
26097,0.13287733
26098,0.061896056
26099,0.05934829
26100,0.059591576
26101,0.061524265
26102,0.06557918
26103,0.77037764
26104,0.059530623
26105,0.09730718
26106,0.059843
26107,0.09646903
26108,0.17570594
26109,0.06468123
26110,0.059252977
26111,0.0605263
26112,0.11222377
26113,0.07795054
26114,0.10292332
26115,0.05934829
26116,0.061157633
26117,0.70023257
26118,0.060121268
26119,0.08265261
26120,0.059365854
26121,0.059591576
26122,0.060710546
26123,0.33269837
26124,0.07954437
26125,0.066901885
26126,0.4520751
26127,0.059591576
26128,0.05952354
26129,0.10158442
26130,0.1787993
26131,0.06918977
26132,0.059843
26133,0.069955185
26134,0.5106715
26135,0.38133523
26136,0.06682187
26137,0.18617189
26138,0.19183004
26139,0.06500508
26140,0.86561704
26141,0.064743355
26142,0.5487777
26143,0.059252977
26144,0.06159441
26145,0.06590613
26146,0.060941044
26147,0.061524265
26148,0.074767664
26149,0.06093144
26150,0.0758121
26151,0.07031764
26152,0.060588326
26153,0.06335489
26154,0.059843685
26155,0.08262488
26156,0.08055065
26157,0.08007689
26158,0.06775548
26159,0.060588326
26160,0.05948232
26161,0.06781021
26162,0.06335489
26163,0.09008382
26164,0.06596056
26165,0.06960118
26166,0.16160275
26167,0.05934829
26168,0.077879675
26169,0.8775897
26170,0.05952354
26171,0.10320106
26172,0.18411033
26173,0.059252977
26174,0.23612529
26175,0.059465628
26176,0.060871564
26177,0.088114955
26178,0.05934829
26179,0.05963379
26180,0.060941044
26181,0.10379193
26182,0.06527718
26183,0.54386276
26184,0.064037405
26185,0.1526523
26186,0.061885264
26187,0.07300645
26188,0.06319474
26189,0.06138817
26190,0.066155665
26191,0.05952354
26192,0.07767125
26193,0.31942827
26194,0.0639868
26195,0.39282683
26196,0.060710546
26197,0.078729905
26198,0.09866464
26199,0.059252977
26200,0.05934829
26201,0.059214592
26202,0.062032115
26203,0.06997158
26204,0.06695438
26205,0.24065128
26206,0.05948232
26207,0.12279719
26208,0.08354522
26209,0.38576853
26210,0.16907062
26211,0.08954693
26212,0.05963379
26213,0.28787735
26214,0.13359748
26215,0.06120611
26216,0.5780017
26217,0.084553525
26218,0.059252977
26219,0.09350632
26220,0.060654357
26221,0.18975775
26222,0.4017923
26223,0.062688395
26224,0.06770628
26225,0.24358739
26226,0.061157633
26227,0.062032115
26228,0.19544598
26229,0.10665267
26230,0.77706695
26231,0.06858435
26232,0.060710546
26233,0.06177481
26234,0.4793794
26235,0.08178811
26236,0.100073144
26237,0.0605263
26238,0.063795686
26239,0.06116818
26240,0.060552716
26241,0.059879117
26242,0.17186229
26243,0.06083896
26244,0.5031767
26245,0.06386798
26246,0.065734625
26247,0.07235028
26248,0.06041481
26249,0.5367632
26250,0.12311579
26251,0.059365854
26252,0.06755368
26253,0.059768416
26254,0.071929164
26255,0.079089776
26256,0.2857672
26257,0.06214864
26258,0.059252977
26259,0.06165567
26260,0.060710546
26261,0.5708792
26262,0.51606894
26263,0.061000306
26264,0.4015325
26265,0.30135974
26266,0.059843
26267,0.062316243
26268,0.05934829
26269,0.32455346
26270,0.05934829
26271,0.06041481
26272,0.16621344
26273,0.06703341
26274,0.11856457
26275,0.090633094
26276,0.10246256
26277,0.44215238
26278,0.06002827
26279,0.70068824
26280,0.3201182
26281,0.18204331
26282,0.41767234
26283,0.06635276
26284,0.5497378
26285,0.18280362
26286,0.060544472
26287,0.05963379
26288,0.081561394
26289,0.068309054
26290,0.059530623
26291,0.82408
26292,0.06595247
26293,0.18226747
26294,0.059530623
26295,0.063089125
26296,0.07466993
26297,0.13888155
26298,0.05949161
26299,0.12236645
26300,0.060628965
26301,0.059365854
26302,0.066765055
26303,0.065734625
26304,0.060871564
26305,0.081437536
26306,0.7982157
26307,0.06825516
26308,0.53971833
26309,0.061734978
26310,0.38804692
26311,0.2314651
26312,0.069592796
26313,0.39199606
26314,0.059365854
26315,0.105387434
26316,0.059465628
26317,0.059591576
26318,0.059306532
26319,0.10019784
26320,0.074373566
26321,0.61764044
26322,0.08355081
26323,0.13381986
26324,0.08479207
26325,0.05934829
26326,0.08629035
26327,0.52368
26328,0.5980611
26329,0.059465628
26330,0.10865157
26331,0.06673115
26332,0.11801609
26333,0.062610716
26334,0.06457889
26335,0.061885264
26336,0.072659515
26337,0.061157633
26338,0.060871564
26339,0.07426061
26340,0.06537704
26341,0.0656796
26342,0.059365854
26343,0.15598032
26344,0.5060655
26345,0.059252977
26346,0.3366414
26347,0.13116397
26348,0.062032115
26349,0.8013161
26350,0.45974225
26351,0.18568316
26352,0.061524265
26353,0.45683566
26354,0.060871564
26355,0.06447122
26356,0.06447122
26357,0.17187175
26358,0.55762964
26359,0.060588326
26360,0.06592695
26361,0.388594
26362,0.14070114
26363,0.07063024
26364,0.060710546
26365,0.50317436
26366,0.059594408
26367,0.10273326
26368,0.14067848
26369,0.06978663
26370,0.5169396
26371,0.6747039
26372,0.43128824
26373,0.14835104
26374,0.1122508
26375,0.4289207
26376,0.14563358
26377,0.35029387
26378,0.060812432
26379,0.10589364
26380,0.081299424
26381,0.60203177
26382,0.060990684
26383,0.07447685
26384,0.059591576
26385,0.15002598
26386,0.05969023
26387,0.06273231
26388,0.094430394
26389,0.059649598
26390,0.060812432
26391,0.06599354
26392,0.18726484
26393,0.05934829
26394,0.06283555
26395,0.31769854
26396,0.059649598
26397,0.09768284
26398,0.07698611
26399,0.14767128
26400,0.08021656
26401,0.2065471
26402,0.060588326
26403,0.7325811
26404,0.07127266
26405,0.106485076
26406,0.06083896
26407,0.136685
26408,0.09900899
26409,0.0900292
26410,0.3603622
26411,0.05963379
26412,0.68356377
26413,0.074927315
26414,0.2716982
26415,0.33657095
26416,0.104251504
26417,0.37059194
26418,0.060941044
26419,0.09284285
26420,0.80873823
26421,0.061896056
26422,0.06283736
26423,0.6725296
26424,0.7738434
26425,0.06207899
26426,0.059879117
26427,0.059843
26428,0.19121341
26429,0.17324033
26430,0.22246563
26431,0.16689517
26432,0.062092356
26433,0.094900645
26434,0.59613365
26435,0.11344447
26436,0.060585175
26437,0.07886256
26438,0.0804104
26439,0.54146844
26440,0.059594143
26441,0.060585175
26442,0.081976965
26443,0.106353104
26444,0.587614
26445,0.06301643
26446,0.25248504
26447,0.20564575
26448,0.076393396
26449,0.36744097
26450,0.3994282
26451,0.059365854
26452,0.12846984
26453,0.12541816
26454,0.17519358
26455,0.060710546
26456,0.31136963
26457,0.2644668
26458,0.061000306
26459,0.059530623
26460,0.06901427
26461,0.059365854
26462,0.059530623
26463,0.059896205
26464,0.1260616
26465,0.06335489
26466,0.06901427
26467,0.061872162
26468,0.06583158
26469,0.13961308
26470,0.06782966
26471,0.74790174
26472,0.06225569
26473,0.06887554
26474,0.061885264
26475,0.06354338
26476,0.062218346
26477,0.60314006
26478,0.061157633
26479,0.0665847
26480,0.06703793
26481,0.06115097
26482,0.07937915
26483,0.06996841
26484,0.059962746
26485,0.85241973
26486,0.06786214
26487,0.5292502
26488,0.06498677
26489,0.08554328
26490,0.06768755
26491,0.07022189
26492,0.061524265
26493,0.06604499
26494,0.066263236
26495,0.067670956
26496,0.5752629
26497,0.059252977
26498,0.062248997
26499,0.1149561
26500,0.21687283
26501,0.068737745
26502,0.06404891
26503,0.059530623
26504,0.7642603
26505,0.17079738
26506,0.069482855
26507,0.07156388
26508,0.092451975
26509,0.69064814
26510,0.06545499
26511,0.06903974
26512,0.05934829
26513,0.065734625
26514,0.068735726
26515,0.059729
26516,0.060871564
26517,0.06200623
26518,0.12239122
26519,0.2487876
26520,0.07232765
26521,0.060588326
26522,0.07603345
26523,0.060710546
26524,0.06831746
26525,0.060812432
26526,0.14366746
26527,0.061896056
26528,0.60370743
26529,0.064844936
26530,0.12772183
26531,0.079324566
26532,0.060941044
26533,0.122081175
26534,0.44504753
26535,0.059365854
26536,0.18406962
26537,0.7039505
26538,0.08436791
26539,0.060941044
26540,0.07571135
26541,0.059971526
26542,0.06077326
26543,0.29253343
26544,0.07358715
26545,0.06334304
26546,0.059365854
26547,0.3829866
26548,0.06077326
26549,0.18315533
26550,0.091411725
26551,0.07079197
26552,0.19628327
26553,0.26544285
26554,0.74421334
26555,0.060440406
26556,0.05934829
26557,0.06467579
26558,0.059538048
26559,0.68284786
26560,0.06526875
26561,0.059308838
26562,0.059591576
26563,0.6948357
26564,0.08877837
26565,0.15336503
26566,0.25660822
26567,0.07261254
26568,0.09725766
26569,0.064427495
26570,0.18769468
26571,0.0678256
26572,0.72260803
26573,0.57025146
26574,0.3076217
26575,0.059843
26576,0.05934829
26577,0.061157633
26578,0.059843685
26579,0.06292052
26580,0.059843
26581,0.73204964
26582,0.06572083
26583,0.4276984
26584,0.059879117
26585,0.06562808
26586,0.15955718
26587,0.2198897
26588,0.11993015
26589,0.20040981
26590,0.20774251
26591,0.085162945
26592,0.1269101
26593,0.24073018
26594,0.06016469
26595,0.060812432
26596,0.06334304
26597,0.4291951
26598,0.07364162
26599,0.06207899
26600,0.6709896
26601,0.10863345
26602,0.109203815
26603,0.092227735
26604,0.08205511
26605,0.11557789
26606,0.11004696
26607,0.4348983
26608,0.61598223
26609,0.05963379
26610,0.07328727
26611,0.060871564
26612,0.08091985
26613,0.3537059
26614,0.06560571
26615,0.05934829
26616,0.060496073
26617,0.28045553
26618,0.42944118
26619,0.062714875
26620,0.06751645
26621,0.05934829
26622,0.06301643
26623,0.17986365
26624,0.06388453
26625,0.07026912
26626,0.21357466
26627,0.07636382
26628,0.06388453
26629,0.08931732
26630,0.059465628
26631,0.07838734
26632,0.6373115
26633,0.45558563
26634,0.06887554
26635,0.35061857
26636,0.41189313
26637,0.076821685
26638,0.064743355
26639,0.091479726
26640,0.059843
26641,0.06393595
26642,0.06319474
26643,0.06402681
26644,0.8616707
26645,0.059879117
26646,0.724932
26647,0.606781
26648,0.6912572
26649,0.091979615
26650,0.06404175
26651,0.06335489
26652,0.14814274
26653,0.059365854
26654,0.061885264
26655,0.45280913
26656,0.085369855
26657,0.105385326
26658,0.061000306
26659,0.13262624
26660,0.06325603
26661,0.20134652
26662,0.061157633
26663,0.076587096
26664,0.06435102
26665,0.06901427
26666,0.06301643
26667,0.06313641
26668,0.060941044
26669,0.099473305
26670,0.06993894
26671,0.10952234
26672,0.28367713
26673,0.059879117
26674,0.12627205
26675,0.10523462
26676,0.06560571
26677,0.068560414
26678,0.060812432
26679,0.060941044
26680,0.71797633
26681,0.060575098
26682,0.0695164
26683,0.06041481
26684,0.53642935
26685,0.061000306
26686,0.07209828
26687,0.07388325
26688,0.071443364
26689,0.1983292
26690,0.060812432
26691,0.0605263
26692,0.14111261
26693,0.063808724
26694,0.13849555
26695,0.06831629
26696,0.6691656
26697,0.062032115
26698,0.08957553
26699,0.31719935
26700,0.06555458
26701,0.11310882
26702,0.38155934
26703,0.059252977
26704,0.46583793
26705,0.061872162
26706,0.07488996
26707,0.060710546
26708,0.073013216
26709,0.10182064
26710,0.06579315
26711,0.082137756
26712,0.07304969
26713,0.08653436
26714,0.059530623
26715,0.05934829
26716,0.067680344
26717,0.07679218
26718,0.06457889
26719,0.069257945
26720,0.06496567
26721,0.059252977
26722,0.7298203
26723,0.059843685
26724,0.65941983
26725,0.14495277
26726,0.06332169
26727,0.06343036
26728,0.3822711
26729,0.06832127
26730,0.5010929
26731,0.5240891
26732,0.10451421
26733,0.063752025
26734,0.05956789
26735,0.06285687
26736,0.4901545
26737,0.062012818
26738,0.059465628
26739,0.11978561
26740,0.05952354
26741,0.06292052
26742,0.061885264
26743,0.06537704
26744,0.059465628
26745,0.060812432
26746,0.05963379
26747,0.05948232
26748,0.059843
26749,0.14748974
26750,0.06657784
26751,0.19399312
26752,0.10967823
26753,0.07502484
26754,0.44610128
26755,0.4668967
26756,0.21167023
26757,0.07727944
26758,0.35896534
26759,0.7467376
26760,0.059843685
26761,0.06918185
26762,0.16934852
26763,0.06379781
26764,0.060710546
26765,0.61371446
26766,0.06306137
26767,0.0644586
26768,0.20045643
26769,0.06712533
26770,0.059252977
26771,0.061948128
26772,0.08194832
26773,0.061231915
26774,0.75033945
26775,0.2260051
26776,0.060812432
26777,0.059252977
26778,0.066721484
26779,0.06712533
26780,0.0606347
26781,0.27809566
26782,0.33695668
26783,0.06816035
26784,0.14342816
26785,0.13122538
26786,0.06659066
26787,0.059843
26788,0.06377162
26789,0.061000306
26790,0.11459124
26791,0.5482462
26792,0.05934829
26793,0.29362816
26794,0.37947866
26795,0.077677
26796,0.066585414
26797,0.061030954
26798,0.059538048
26799,0.07483786
26800,0.07785504
26801,0.07122334
26802,0.061524265
26803,0.08632105
26804,0.100401394
26805,0.059214592
26806,0.05934829
26807,0.06600917
26808,0.07614135
26809,0.06093144
26810,0.059843
26811,0.113950856
26812,0.3423864
26813,0.05949161
26814,0.059365854
26815,0.059465628
26816,0.091411725
26817,0.05934829
26818,0.05956789
26819,0.059252977
26820,0.09913459
26821,0.13151152
26822,0.06540992
26823,0.06083896
26824,0.06362954
26825,0.12466605
26826,0.25696942
26827,0.059962746
26828,0.0785939
26829,0.060414106
26830,0.06041481
26831,0.13704705
26832,0.47797486
26833,0.071459115
26834,0.4604181
26835,0.16115043
26836,0.77191794
26837,0.32220063
26838,0.13311464
26839,0.19852197
26840,0.07994212
26841,0.06083896
26842,0.19053432
26843,0.062088344
26844,0.061885264
26845,0.2661551
26846,0.07907256
26847,0.09037064
26848,0.6509704
26849,0.5515483
26850,0.29774216
26851,0.7038469
26852,0.21015725
26853,0.059365854
26854,0.06956193
26855,0.10629728
26856,0.092890784
26857,0.05934829
26858,0.05934829
26859,0.06684077
26860,0.06689109
26861,0.067065924
26862,0.060941044
26863,0.05934829
26864,0.059365854
26865,0.078186795
26866,0.06604499
26867,0.059365854
26868,0.17394803
26869,0.06406886
26870,0.05934829
26871,0.059465628
26872,0.060812432
26873,0.06319474
26874,0.064041644
26875,0.12114905
26876,0.09973479
